단지기본일련번호,면적일련번호,기준년월,KB일반가_만원,면적구분
32909,179797,202003,247500,84
32909,179797,202002,247500,84
32909,179797,202001,245000,84
32909,179797,202112,292500,84
32909,179797,202111,292500,84
32909,179797,202110,292500,84
32909,179797,202109,282500,84
32909,179797,202108,277500,84
32909,179797,202107,277500,84
32909,179797,202106,275000,84
32909,179797,202105,275000,84
32909,179797,202104,275000,84
32909,179797,202103,267500,84
32909,179797,202102,267500,84
32909,179797,202101,267500,84
32909,179797,202312,265000,84
32909,179797,202311,265000,84
32909,179797,202310,265000,84
32909,179797,202309,265000,84
32909,179797,202308,265000,84
32909,179797,202307,265000,84
32909,179797,202306,262500,84
32909,179797,202305,262500,84
32909,179797,202304,262500,84
32909,179797,202303,262500,84
32909,179797,202302,262500,84
32909,179797,202301,280000,84
32909,179797,202212,290000,84
32909,179797,202211,295000,84
32909,179797,202210,297500,84
32909,179797,202209,297500,84
32909,179797,202208,297500,84
32909,179797,202207,297500,84
32909,179797,202206,297500,84
32909,179797,202205,297500,84
32909,179797,202204,297500,84
32909,179797,202203,297500,84
32909,179797,202202,292500,84
32909,179797,202201,292500,84
32909,179797,202412,310000,84
32909,179797,202411,310000,84
32909,179797,202410,290000,84
32909,179797,202409,290000,84
32909,179797,202408,280000,84
32909,179797,202407,275000,84
32909,179797,202406,272500,84
32909,179797,202405,270000,84
32909,179797,202404,265000,84
32909,179797,202403,265000,84
32909,179797,202402,265000,84
32909,179797,202401,265000,84
32909,179797,202512,340000,84
32909,179797,202511,340000,84
32909,179797,202510,340000,84
32909,179797,202509,340000,84
32909,179797,202508,340000,84
32909,179797,202507,335000,84
32909,179797,202506,317500,84
32909,179797,202505,310000,84
32909,179797,202504,310000,84
32909,179797,202503,310000,84
32909,179797,202502,310000,84
32909,179797,202501,310000,84
32909,179797,202607,335000,84
32909,179797,202606,335000,84
32909,179797,202605,325000,84
32909,179797,202604,340000,84
32909,179797,202603,340000,84
32909,179797,202602,340000,84
32909,179797,202601,340000,84
32909,226874,202012,280000,84
32909,226874,202011,280000,84
32909,226874,202010,280000,84
32909,226874,202009,280000,84
32909,226874,202008,280000,84
32909,226874,202007,265000,84
32909,226874,202006,260000,84
32909,226874,202005,257500,84
32909,226874,202004,257500,84
32909,226874,202003,257500,84
32909,226874,202002,257500,84
32909,226874,202001,255000,84
32909,226874,201912,255000,84
32909,226874,201911,251000,84
32909,226874,201910,247500,84
32909,226874,201909,240000,84
32909,226874,201908,235000,84
32909,226874,201907,235000,84
32909,226874,201906,212500,84
32909,226874,201905,215000,84
32909,226874,201904,215000,84
32909,226874,201903,215000,84
32909,226874,201902,210000,84
32909,226874,201901,210000,84
32909,226874,202112,312500,84
32909,226874,202111,312500,84
32909,226874,202110,312500,84
32909,226874,202109,294000,84
32909,226874,202108,290000,84
32909,226874,202107,290000,84
32909,226874,202106,290000,84
32909,226874,202105,290000,84
32909,226874,202104,290000,84
32909,226874,202103,285000,84
32909,226874,202102,285000,84
32909,226874,202101,285000,84
32909,226874,202212,315000,84
32909,226874,202211,317500,84
32909,226874,202210,317500,84
32909,226874,202209,317500,84
32909,226874,202208,317500,84
32909,226874,202207,317500,84
32909,226874,202206,317500,84
32909,226874,202205,317500,84
32909,226874,202204,317500,84
32909,226874,202203,317500,84
32909,226874,202202,317500,84
32909,226874,202201,312500,84
32909,226874,202312,292500,84
32909,226874,202311,292500,84
32909,226874,202310,292500,84
32909,226874,202309,292500,84
32909,226874,202308,292500,84
32909,226874,202307,292500,84
32909,226874,202306,292500,84
32909,226874,202305,292500,84
32909,226874,202304,292500,84
32909,226874,202303,292500,84
32909,226874,202302,292500,84
32909,226874,202301,315000,84
32909,226874,202412,330000,84
32909,226874,202411,330000,84
32909,226874,202410,315000,84
32909,226874,202409,315000,84
32909,226874,202408,302500,84
32909,226874,202407,297500,84
32909,226874,202406,292500,84
32909,226874,202405,292500,84
32909,226874,202404,292500,84
32909,226874,202403,292500,84
32909,226874,202402,292500,84
32909,226874,202401,292500,84
32909,226874,202512,355000,84
32909,226874,202511,355000,84
32909,226874,202510,355000,84
32909,226874,202509,355000,84
32909,226874,202508,355000,84
32909,226874,202507,355000,84
32909,226874,202506,330000,84
32909,226874,202505,330000,84
32909,226874,202504,330000,84
32909,226874,202503,330000,84
32909,226874,202502,330000,84
32909,226874,202501,330000,84
32909,226874,202607,352500,84
32909,226874,202606,352500,84
32909,226874,202605,352500,84
32909,226874,202604,355000,84
32909,226874,202603,355000,84
32909,226874,202602,355000,84
32909,226874,202601,355000,84
189,49533,201012,94000,84
189,49533,201011,94000,84
189,49533,201010,94000,84
189,49533,201009,94000,84
189,49533,201008,96500,84
189,49533,201007,97500,84
189,49533,201006,97500,84
189,49533,201005,98000,84
189,49533,201004,98000,84
189,49533,201003,98000,84
189,49533,201002,98000,84
189,49533,201001,97500,84
189,49533,200812,94000,84
189,49533,200811,96500,84
189,49533,200810,99000,84
189,49533,200809,101000,84
189,49533,200808,103500,84
189,49533,200807,104000,84
189,49533,200806,104000,84
189,49533,200805,104000,84
189,49533,200804,104000,84
189,49533,200803,104000,84
189,49533,200802,104000,84
189,49533,200801,104000,84
189,49533,200912,97500,84
189,49533,200911,96500,84
189,49533,200910,96000,84
189,49533,200909,95500,84
189,49533,200908,95500,84
189,49533,200907,94500,84
189,49533,200906,94500,84
189,49533,200905,92500,84
189,49533,200904,92500,84
189,49533,200903,92500,84
189,49533,200902,92500,84
189,49533,200901,94000,84
189,49533,201112,96500,84
189,49533,201111,96500,84
189,49533,201110,96500,84
189,49533,201109,96500,84
189,49533,201108,96500,84
189,49533,201107,96500,84
189,49533,201106,95000,84
189,49533,201105,94500,84
189,49533,201104,94500,84
189,49533,201103,94500,84
189,49533,201102,94500,84
189,49533,201101,94000,84
189,49533,201312,85500,84
189,49533,201311,85000,84
189,49533,201310,85000,84
189,49533,201309,85000,84
189,49533,201308,85000,84
189,49533,201307,85000,84
189,49533,201306,85000,84
189,49533,201305,85000,84
189,49533,201304,85000,84
189,49533,201303,84000,84
189,49533,201302,84000,84
189,49533,201301,84000,84
189,49533,201512,103000,84
189,49533,201511,103000,84
189,49533,201510,101500,84
189,49533,201509,98000,84
189,49533,201508,98000,84
189,49533,201507,95500,84
189,49533,201506,94000,84
189,49533,201505,94000,84
189,49533,201504,94000,84
189,49533,201503,93500,84
189,49533,201502,93000,84
189,49533,201501,93000,84
189,49533,201612,114000,84
189,49533,201611,114000,84
189,49533,201610,113500,84
189,49533,201609,109000,84
189,49533,201608,106000,84
189,49533,201607,106000,84
189,49533,201606,103000,84
189,49533,201605,103000,84
189,49533,201604,103000,84
189,49533,201603,103000,84
189,49533,201602,103000,84
189,49533,201601,103000,84
189,49533,201712,135000,84
189,49533,201711,125000,84
189,49533,201710,125000,84
189,49533,201709,125000,84
189,49533,201708,125000,84
189,49533,201707,125000,84
189,49533,201706,114000,84
189,49533,201705,114000,84
189,49533,201704,114000,84
189,49533,201703,114000,84
189,49533,201702,114000,84
189,49533,201701,114000,84
189,49533,201812,181500,84
189,49533,201811,181500,84
189,49533,201810,181500,84
189,49533,201809,170000,84
189,49533,201808,165000,84
189,49533,201807,159000,84
189,49533,201806,159000,84
189,49533,201805,157500,84
189,49533,201804,157500,84
189,49533,201803,157500,84
189,49533,201802,147500,84
189,49533,201801,139000,84
189,49533,201912,197500,84
189,49533,201911,191000,84
189,49533,201910,187500,84
189,49533,201909,183500,84
189,49533,201908,183500,84
189,49533,201907,181000,84
189,49533,201906,177500,84
189,49533,201905,177500,84
189,49533,201904,177500,84
189,49533,201903,177500,84
189,49533,201902,181500,84
189,49533,201901,181500,84
189,49533,202012,225000,84
189,49533,202011,217500,84
189,49533,202010,215000,84
189,49533,202009,215000,84
189,49533,202008,215000,84
189,49533,202007,215000,84
189,49533,202006,207500,84
189,49533,202005,205000,84
189,49533,202004,205000,84
189,49533,202003,205000,84
189,49533,202002,202500,84
189,49533,202001,197500,84
189,49533,202112,245000,84
189,49533,202111,235000,84
189,49533,202110,231000,84
189,49533,202109,231000,84
189,49533,202108,229000,84
189,49533,202107,229000,84
189,49533,202106,229000,84
189,49533,202105,226500,84
189,49533,202104,226500,84
189,49533,202103,226000,84
189,49533,202102,225000,84
189,49533,202101,225000,84
189,49533,201212,84000,84
189,49533,201211,84000,84
189,49533,201210,84500,84
189,49533,201209,87500,84
189,49533,201208,88500,84
189,49533,201207,92500,84
189,49533,201206,95000,84
189,49533,201205,96000,84
189,49533,201204,96000,84
189,49533,201203,96000,84
189,49533,201202,96000,84
189,49533,201201,96500,84
189,49533,202312,225000,84
189,49533,202311,225000,84
189,49533,202310,225000,84
189,49533,202309,225000,84
189,49533,202308,225000,84
189,49533,202307,225000,84
189,49533,202306,225000,84
189,49533,202305,225000,84
189,49533,202304,225000,84
189,49533,202303,236500,84
189,49533,202302,246500,84
189,49533,202301,246500,84
189,49533,201412,93000,84
189,49533,201411,92500,84
189,49533,201410,92000,84
189,49533,201409,91000,84
189,49533,201408,90000,84
189,49533,201407,88500,84
189,49533,201406,88500,84
189,49533,201405,88500,84
189,49533,201404,88500,84
189,49533,201403,88500,84
189,49533,201402,88500,84
189,49533,201401,86500,84
189,49533,202212,246500,84
189,49533,202211,246500,84
189,49533,202210,246500,84
189,49533,202209,246500,84
189,49533,202208,246500,84
189,49533,202207,246500,84
189,49533,202206,246500,84
189,49533,202205,246500,84
189,49533,202204,245000,84
189,49533,202203,245000,84
189,49533,202202,245000,84
189,49533,202201,245000,84
189,49533,202512,340000,84
189,49533,202511,340000,84
189,49533,202510,337500,84
189,49533,202509,325000,84
189,49533,202508,315000,84
189,49533,202507,315000,84
189,49533,202506,300000,84
189,49533,202505,287500,84
189,49533,202504,275000,84
189,49533,202503,270000,84
189,49533,202502,246500,84
189,49533,202501,246500,84
189,49533,202412,246500,84
189,49533,202411,246500,84
189,49533,202410,246500,84
189,49533,202409,246500,84
189,49533,202408,246500,84
189,49533,202407,245000,84
189,49533,202406,240000,84
189,49533,202405,240000,84
189,49533,202404,230000,84
189,49533,202403,225000,84
189,49533,202402,225000,84
189,49533,202401,225000,84
189,49533,202607,340000,84
189,49533,202606,340000,84
189,49533,202605,340000,84
189,49533,202604,340000,84
189,49533,202603,340000,84
189,49533,202602,340000,84
189,49533,202601,340000,84
161,93456,201012,108000,84
161,93456,201011,108000,84
161,93456,201010,108000,84
161,93456,201009,108000,84
161,93456,201008,108000,84
161,93456,201007,108000,84
161,93456,201006,108000,84
161,93456,201005,108000,84
161,93456,201004,108000,84
161,93456,201003,108000,84
161,93456,201002,105500,84
161,93456,201001,105000,84
161,93456,201112,102500,84
161,93456,201111,107000,84
161,93456,201110,107000,84
161,93456,201109,107000,84
161,93456,201108,107000,84
161,93456,201107,107000,84
161,93456,201106,108000,84
161,93456,201105,108000,84
161,93456,201104,108000,84
161,93456,201103,108000,84
161,93456,201102,108000,84
161,93456,201101,108000,84
161,93456,200812,103500,84
161,93456,200811,103500,84
161,93456,200810,105000,84
161,93456,200809,107500,84
161,93456,200808,107500,84
161,93456,200807,107500,84
161,93456,200806,107500,84
161,93456,200805,107500,84
161,93456,200804,107500,84
161,93456,200803,107500,84
161,93456,200802,107500,84
161,93456,200801,107500,84
161,93456,201312,88000,84
161,93456,201311,88000,84
161,93456,201310,88000,84
161,93456,201309,88000,84
161,93456,201308,88000,84
161,93456,201307,88000,84
161,93456,201306,89500,84
161,93456,201305,89500,84
161,93456,201304,89500,84
161,93456,201303,90000,84
161,93456,201302,91000,84
161,93456,201301,91000,84
161,93456,201212,93500,84
161,93456,201211,93500,84
161,93456,201210,93500,84
161,93456,201209,94500,84
161,93456,201208,95500,84
161,93456,201207,100000,84
161,93456,201206,100000,84
161,93456,201205,100250,84
161,93456,201204,100250,84
161,93456,201203,101000,84
161,93456,201202,101500,84
161,93456,201201,102500,84
161,93456,200912,105000,84
161,93456,200911,105000,84
161,93456,200910,105000,84
161,93456,200909,105000,84
161,93456,200908,103500,84
161,93456,200907,103500,84
161,93456,200906,103500,84
161,93456,200905,103500,84
161,93456,200904,103500,84
161,93456,200903,103500,84
161,93456,200902,103500,84
161,93456,200901,103500,84
161,93456,201412,93000,84
161,93456,201411,93000,84
161,93456,201410,93000,84
161,93456,201409,93000,84
161,93456,201408,91750,84
161,93456,201407,90250,84
161,93456,201406,88000,84
161,93456,201405,88000,84
161,93456,201404,88000,84
161,93456,201403,88000,84
161,93456,201402,88000,84
161,93456,201401,88000,84
161,93456,201612,124000,84
161,93456,201611,120500,84
161,93456,201610,120500,84
161,93456,201609,119000,84
161,93456,201608,118500,84
161,93456,201607,116500,84
161,93456,201606,116000,84
161,93456,201605,114000,84
161,93456,201604,112500,84
161,93456,201603,110000,84
161,93456,201602,110000,84
161,93456,201601,109000,84
161,93456,201712,147500,84
161,93456,201711,143500,84
161,93456,201710,141500,84
161,93456,201709,139000,84
161,93456,201708,135000,84
161,93456,201707,135000,84
161,93456,201706,129500,84
161,93456,201705,128500,84
161,93456,201704,126500,84
161,93456,201703,126500,84
161,93456,201702,126500,84
161,93456,201701,124000,84
161,93456,201812,160000,84
161,93456,201811,160000,84
161,93456,201810,160000,84
161,93456,201809,160000,84
161,93456,201808,152500,84
161,93456,201807,151000,84
161,93456,201806,151000,84
161,93456,201805,151000,84
161,93456,201804,151000,84
161,93456,201803,151000,84
161,93456,201802,149000,84
161,93456,201801,149000,84
161,93456,201912,191500,84
161,93456,201911,191500,84
161,93456,201910,190000,84
161,93456,201909,184000,84
161,93456,201908,182500,84
161,93456,201907,181500,84
161,93456,201906,164000,84
161,93456,201905,161500,84
161,93456,201904,160000,84
161,93456,201903,160000,84
161,93456,201902,160000,84
161,93456,201901,160000,84
161,93456,202112,252500,84
161,93456,202111,252500,84
161,93456,202110,245000,84
161,93456,202109,245000,84
161,93456,202108,240000,84
161,93456,202107,227500,84
161,93456,202106,227500,84
161,93456,202105,227500,84
161,93456,202104,225000,84
161,93456,202103,220000,84
161,93456,202102,220000,84
161,93456,202101,220000,84
161,93456,202212,270000,84
161,93456,202211,270000,84
161,93456,202210,270000,84
161,93456,202209,270000,84
161,93456,202208,270000,84
161,93456,202207,270000,84
161,93456,202206,270000,84
161,93456,202205,270000,84
161,93456,202204,265000,84
161,93456,202203,265000,84
161,93456,202202,265000,84
161,93456,202201,260000,84
161,93456,202312,262500,84
161,93456,202311,262500,84
161,93456,202310,262500,84
161,93456,202309,262500,84
161,93456,202308,262500,84
161,93456,202307,262500,84
161,93456,202306,262500,84
161,93456,202305,262500,84
161,93456,202304,267500,84
161,93456,202303,267500,84
161,93456,202302,270000,84
161,93456,202301,270000,84
161,93456,202412,272500,84
161,93456,202411,270000,84
161,93456,202410,270000,84
161,93456,202409,270000,84
161,93456,202408,270000,84
161,93456,202407,262500,84
161,93456,202406,262500,84
